store_id,product_id,inventory_qty
S007,P0106,248
S007,P0107,61
S007,P0108,239
S007,P0109,210
S007,P0110,322
S007,P0111,82
S007,P0112,442
S007,P0113,204
S007,P0114,476
S007,P0115,485
S007,P0116,419
S007,P0117,181
S007,P0118,460
S007,P0119,185
S007,P0120,485
S007,P0121,155
S007,P0122,265
S007,P0123,169
S007,P0124,94
S007,P0125,365
S007,P0126,156
S007,P0127,143
S007,P0128,254
S007,P0129,265
S007,P0130,258
S007,P0131,332
S007,P0132,410
S007,P0133,320
S007,P0134,250
S007,P0135,302
S007,P0136,66
S007,P0137,337
S007,P0138,156
S007,P0139,133
S007,P0140,307
S007,P0141,289
S007,P0142,395
S007,P0143,206
S007,P0144,146
S007,P0145,423
S007,P0146,73
S007,P0147,265
S007,P0148,344
S007,P0149,408
S007,P0150,391
S007,P0151,444
S007,P0152,179
S007,P0153,209
S007,P0154,177
S007,P0155,315
S007,P0156,437
S007,P0157,193
S007,P0158,440
S007,P0159,205
S007,P0160,480
S007,P0161,229
S007,P0162,182
S007,P0163,405
S007,P0164,97
S007,P0165,462
S007,P0166,458
S007,P0167,276
S007,P0168,390
S007,P0169,399
S007,P0170,279
S007,P0171,252
S007,P0172,348
S007,P0173,408
S007,P0174,446
S007,P0175,313
S007,P0176,229
S007,P0177,239
S007,P0178,308
S007,P0179,341
S007,P0180,364
S007,P0181,73
S007,P0182,172
S007,P0183,380
S007,P0184,333
S007,P0185,357
S007,P0186,237
S007,P0187,340
S007,P0188,431
S007,P0189,216
S007,P0190,306
S007,P0191,289
S007,P0192,52
S007,P0193,295
S007,P0194,456
S007,P0195,311
S007,P0196,142
S007,P0197,170
S007,P0198,456
S007,P0199,170
S007,P0200,161
S007,P0201,278
S007,P0202,272
S007,P0203,184
S007,P0204,387
S007,P0205,419
S007,P0206,271
S007,P0207,303
S007,P0208,493
S007,P0209,72
S007,P0210,453
S007,P0211,177
S007,P0212,62
S007,P0213,223
S007,P0214,202
S007,P0215,473
S007,P0216,448
S007,P0217,101
S007,P0218,200
S007,P0219,228
S007,P0220,153
S007,P0221,63
S007,P0222,353
S007,P0223,254
S007,P0224,463
S007,P0225,231
S007,P0226,217
S007,P0227,152
S007,P0228,56
S007,P0229,60
S007,P0230,316
S007,P0231,381
S007,P0232,359
S007,P0233,281
S007,P0234,108
S007,P0235,379
S007,P0236,106
S007,P0237,351
S007,P0238,414
S007,P0239,493
S007,P0240,294
S007,P0241,261
S007,P0242,210
S007,P0243,66
S007,P0244,371
S007,P0245,53
S007,P0246,226
S007,P0247,94
S007,P0248,455
S007,P0249,415
S007,P0250,204
S007,P0251,380
S007,P0252,108
S007,P0253,301
S007,P0254,134
S007,P0255,438
S007,P0256,270
S007,P0257,405
S007,P0258,456
S007,P0259,172
S007,P0260,321
S007,P0261,360
S007,P0262,195
S007,P0263,385
S007,P0264,487
S007,P0265,166
S007,P0266,100
S007,P0267,99
S007,P0268,72
S007,P0269,86
S007,P0270,490
S007,P0271,387
S007,P0272,408
S007,P0273,219
S007,P0274,495
S007,P0275,410
S007,P0276,110
S007,P0277,327
S007,P0278,332
S007,P0279,291
S007,P0280,79
S007,P0281,180
S007,P0282,293
S007,P0283,194
S007,P0284,114
S007,P0285,318
S007,P0286,201
S007,P0287,331
S007,P0288,148
S007,P0289,275
S007,P0290,187
S007,P0291,154
S007,P0292,200
S007,P0293,51
S007,P0294,309
S007,P0295,470
S007,P0296,266
S007,P0297,408
S007,P0298,442
S007,P0299,477
S007,P0300,51
S007,P0301,260
S007,P0302,427
S007,P0303,300
S007,P0304,84
S007,P0305,204
S007,P0306,487
S007,P0307,335
S007,P0308,456
S007,P0309,206
S007,P0310,303
S007,P0311,251
S007,P0312,208
S007,P0313,394
S007,P0314,283
S007,P0315,421
S007,P0316,249
S007,P0317,355
S007,P0318,257
S007,P0319,320
S007,P0320,89
S007,P0321,470
S007,P0322,208
S007,P0323,90
S007,P0324,56
S007,P0325,229
S007,P0326,453
S007,P0327,352
S007,P0328,373
S007,P0329,211
S007,P0330,139
S007,P0331,80
S007,P0332,108
S007,P0333,222
S007,P0334,92
S007,P0335,82
S007,P0336,304
S007,P0337,302
S007,P0338,433
S007,P0339,110
S007,P0340,305
S007,P0341,474
S007,P0342,182
S007,P0343,481
S007,P0344,475
S007,P0345,117
S007,P0346,462
S007,P0347,369
S007,P0348,281
S007,P0349,400
S007,P0350,374
S007,P0351,391
S007,P0352,315
S007,P0353,171
S007,P0354,396
S007,P0355,71
S007,P0356,337
S007,P0357,277
S007,P0358,86
S007,P0359,80
S007,P0360,460
S007,P0361,124
S007,P0362,471
S007,P0363,436
S007,P0364,150
S007,P0365,406
S007,P0366,247
S007,P0367,229
S007,P0368,106
S007,P0369,338
S007,P0370,475
S007,P0371,299
S007,P0372,402
S007,P0373,299
S007,P0374,145
S007,P0375,337
S007,P0376,364
S007,P0377,219
S007,P0378,56
S007,P0379,413
S007,P0380,227
S007,P0381,301
S007,P0382,184
S007,P0383,382
S007,P0384,190
S007,P0385,469
S007,P0386,427
S007,P0387,176
S007,P0388,457
S007,P0389,61
S007,P0390,430
S007,P0391,367
S007,P0392,273
S007,P0393,341
S007,P0394,205
S007,P0395,453
S007,P0396,86
S007,P0397,136
S007,P0398,313
S007,P0399,307
S007,P0400,88
S007,P0401,226
S007,P0402,312
S007,P0403,140
S007,P0404,339
S007,P0405,394
S007,P0406,95
S007,P0407,231
S007,P0408,332
S007,P0409,411
S007,P0410,90
S007,P0411,130
S007,P0412,332
S007,P0413,410
S007,P0414,224
S007,P0415,137
S007,P0416,403
S007,P0417,146
S007,P0418,241
S007,P0419,334
S007,P0420,114
S007,P0421,152
S007,P0422,173
S007,P0423,298
S007,P0424,116
S007,P0425,286
S007,P0426,126
S007,P0427,336
S007,P0428,300
S007,P0429,103
S007,P0430,229
S007,P0431,124
S007,P0432,209
S007,P0433,330
S007,P0434,71
S007,P0435,449
S007,P0436,466
S007,P0437,291
S007,P0438,444
S007,P0439,302
S007,P0440,93
S007,P0441,266
S007,P0442,302
S007,P0443,152
S007,P0444,124
S007,P0445,263
S007,P0446,174
S007,P0447,351
S007,P0448,87
S007,P0449,78
S007,P0450,479
S007,P0451,434
S007,P0452,52
S007,P0453,163
S007,P0454,414
S007,P0455,219
S007,P0456,383
S007,P0457,221
S007,P0458,128
S007,P0459,307
S007,P0460,162
S007,P0461,495
S007,P0462,429
S007,P0463,212
S007,P0464,81
S007,P0465,73
S007,P0466,93
S007,P0467,207
S007,P0468,345
S007,P0469,233
S007,P0470,126
S007,P0471,126
S007,P0472,225
S007,P0473,76
S007,P0474,158
S007,P0475,183
S007,P0476,483
S007,P0477,325
S007,P0478,378
S007,P0479,282
S007,P0480,190
S007,P0481,317
S007,P0482,214
S007,P0483,99
S007,P0484,249
S007,P0485,317
S007,P0486,184
S007,P0487,387
S007,P0488,247
S007,P0489,384
S007,P0490,204
S007,P0491,311
S007,P0492,213
S007,P0493,181
S007,P0494,263
S007,P0495,480
S007,P0496,185
S007,P0497,440
S007,P0498,164
S007,P0499,198
S007,P0500,429
S008,P0001,255
S008,P0002,414
S008,P0003,95
S008,P0004,467
S008,P0005,113
S008,P0006,124
S008,P0007,279
S008,P0008,364
S008,P0009,212
S008,P0010,242
S008,P0011,135
S008,P0012,158
S008,P0013,220
S008,P0014,283
S008,P0015,201
S008,P0016,444
S008,P0017,498
S008,P0018,341
S008,P0019,352
S008,P0020,388
S008,P0021,223
S008,P0022,475
S008,P0023,262
S008,P0024,389
S008,P0025,317
S008,P0026,220
S008,P0027,83
S008,P0028,431
S008,P0029,141
S008,P0030,112
S008,P0031,182
S008,P0032,370
S008,P0033,117
S008,P0034,255
S008,P0035,219
S008,P0036,398
S008,P0037,434
S008,P0038,445
S008,P0039,244
S008,P0040,110
S008,P0041,423
S008,P0042,492
S008,P0043,151
S008,P0044,54
S008,P0045,406
S008,P0046,374
S008,P0047,132
S008,P0048,391
S008,P0049,92
S008,P0050,377
S008,P0051,142
S008,P0052,434
S008,P0053,291
S008,P0054,67
S008,P0055,430
S008,P0056,278
S008,P0057,138
S008,P0058,409
S008,P0059,490
S008,P0060,263
S008,P0061,85
S008,P0062,309
S008,P0063,295
S008,P0064,219
S008,P0065,140
S008,P0066,256
S008,P0067,294
S008,P0068,323
S008,P0069,336
S008,P0070,441
S008,P0071,329
S008,P0072,260
S008,P0073,409
S008,P0074,448
S008,P0075,467
S008,P0076,316
S008,P0077,389
S008,P0078,67
S008,P0079,73
S008,P0080,71
S008,P0081,235
S008,P0082,152
S008,P0083,239
S008,P0084,206
S008,P0085,258
S008,P0086,275
S008,P0087,148
S008,P0088,138
S008,P0089,290
S008,P0090,325
S008,P0091,398
S008,P0092,225
S008,P0093,71
S008,P0094,81
S008,P0095,122
S008,P0096,185
S008,P0097,486
S008,P0098,71
S008,P0099,181
S008,P0100,241
S008,P0101,388
S008,P0102,358
S008,P0103,284
S008,P0104,252
S008,P0105,127
S008,P0106,153
S008,P0107,419
S008,P0108,246
S008,P0109,323
S008,P0110,92
S008,P0111,206
S008,P0112,386
S008,P0113,265
S008,P0114,335
S008,P0115,76
S008,P0116,257
S008,P0117,245
S008,P0118,51
S008,P0119,350
S008,P0120,239
S008,P0121,170
S008,P0122,108
S008,P0123,493
S008,P0124,57
S008,P0125,185
S008,P0126,272
S008,P0127,497
S008,P0128,55
S008,P0129,140
S008,P0130,250
S008,P0131,350
S008,P0132,333
S008,P0133,158
S008,P0134,460
S008,P0135,61
S008,P0136,492
S008,P0137,103
S008,P0138,355
S008,P0139,474
S008,P0140,339
S008,P0141,479
S008,P0142,130
S008,P0143,265
S008,P0144,387
S008,P0145,220
S008,P0146,366
S008,P0147,384
S008,P0148,339
S008,P0149,316
S008,P0150,173
S008,P0151,370
S008,P0152,346
S008,P0153,150
S008,P0154,482
S008,P0155,430
S008,P0156,51
S008,P0157,142
S008,P0158,96
S008,P0159,474
S008,P0160,490
S008,P0161,378
S008,P0162,407
S008,P0163,411
S008,P0164,373
S008,P0165,206
S008,P0166,446
S008,P0167,83
S008,P0168,449
S008,P0169,382
S008,P0170,119
S008,P0171,393
S008,P0172,404
S008,P0173,451
S008,P0174,135
S008,P0175,265
S008,P0176,251
S008,P0177,479
S008,P0178,100
S008,P0179,493
S008,P0180,300
S008,P0181,439
S008,P0182,55
S008,P0183,406
S008,P0184,78
S008,P0185,87
S008,P0186,230
S008,P0187,228
S008,P0188,165
S008,P0189,366
S008,P0190,300
S008,P0191,140
S008,P0192,398
S008,P0193,479
S008,P0194,190
S008,P0195,334
S008,P0196,117
S008,P0197,195
S008,P0198,449
S008,P0199,114
S008,P0200,276
S008,P0201,423
S008,P0202,50
S008,P0203,370
S008,P0204,350
S008,P0205,285
S008,P0206,310
S008,P0207,374
S008,P0208,425
S008,P0209,294
S008,P0210,312
S008,P0211,270
S008,P0212,258
S008,P0213,256
S008,P0214,381
S008,P0215,91
S008,P0216,306
S008,P0217,359
S008,P0218,216
S008,P0219,315
S008,P0220,344
S008,P0221,407
S008,P0222,420
S008,P0223,451
S008,P0224,302
S008,P0225,154
S008,P0226,145
S008,P0227,68
S008,P0228,265
S008,P0229,298
S008,P0230,198
S008,P0231,106
S008,P0232,55
S008,P0233,144
S008,P0234,211
S008,P0235,491
S008,P0236,139
S008,P0237,353
S008,P0238,467
S008,P0239,306
S008,P0240,305
S008,P0241,298
S008,P0242,300
S008,P0243,401
S008,P0244,480
S008,P0245,478
S008,P0246,488
S008,P0247,495
S008,P0248,339
S008,P0249,161
S008,P0250,335
S008,P0251,50
S008,P0252,454
S008,P0253,230
S008,P0254,246
S008,P0255,142
S008,P0256,148
S008,P0257,229
S008,P0258,320
S008,P0259,361
S008,P0260,366
S008,P0261,158
S008,P0262,279
S008,P0263,491
S008,P0264,258
S008,P0265,124
S008,P0266,76
S008,P0267,445
S008,P0268,252
S008,P0269,175
S008,P0270,455
S008,P0271,413
S008,P0272,146
S008,P0273,265
S008,P0274,221
S008,P0275,78
S008,P0276,59
S008,P0277,244
S008,P0278,91
S008,P0279,218
S008,P0280,493
S008,P0281,161
S008,P0282,254
S008,P0283,132
S008,P0284,415
S008,P0285,238
S008,P0286,301
S008,P0287,196
S008,P0288,376
S008,P0289,362
S008,P0290,463
S008,P0291,271
S008,P0292,119
S008,P0293,289
S008,P0294,232
S008,P0295,448
S008,P0296,143
S008,P0297,353
S008,P0298,52
S008,P0299,201
S008,P0300,366
S008,P0301,107
S008,P0302,282
S008,P0303,402
S008,P0304,93
S008,P0305,73
S008,P0306,485
S008,P0307,236
S008,P0308,376
S008,P0309,85
S008,P0310,340
S008,P0311,410
S008,P0312,350
S008,P0313,473
S008,P0314,109
S008,P0315,238
S008,P0316,75
S008,P0317,394
S008,P0318,98
S008,P0319,271
S008,P0320,498
S008,P0321,130
S008,P0322,368
S008,P0323,404
S008,P0324,281
S008,P0325,217
S008,P0326,51
S008,P0327,164
S008,P0328,439
S008,P0329,422
S008,P0330,376
S008,P0331,268
S008,P0332,297
S008,P0333,460
S008,P0334,53
S008,P0335,76
S008,P0336,131
S008,P0337,348
S008,P0338,284
S008,P0339,432
S008,P0340,136
S008,P0341,134
S008,P0342,135
S008,P0343,86
S008,P0344,86
S008,P0345,328
S008,P0346,443
S008,P0347,446
S008,P0348,74
S008,P0349,69
S008,P0350,235
S008,P0351,234
S008,P0352,287
S008,P0353,225
S008,P0354,286
S008,P0355,59
S008,P0356,132
S008,P0357,199
S008,P0358,482
S008,P0359,490
S008,P0360,224
S008,P0361,158
S008,P0362,466
S008,P0363,108
S008,P0364,237
S008,P0365,258
S008,P0366,410
S008,P0367,208
S008,P0368,315
S008,P0369,495
S008,P0370,423
S008,P0371,279
S008,P0372,241
S008,P0373,160
S008,P0374,229
S008,P0375,266
S008,P0376,157
S008,P0377,347
S008,P0378,329
S008,P0379,190
S008,P0380,317
S008,P0381,434
S008,P0382,362
S008,P0383,110
S008,P0384,252
S008,P0385,51
S008,P0386,304
S008,P0387,432
S008,P0388,290
S008,P0389,138
S008,P0390,89
S008,P0391,294
S008,P0392,365
S008,P0393,100
S008,P0394,362
S008,P0395,137
S008,P0396,377
S008,P0397,199
S008,P0398,433
S008,P0399,329
S008,P0400,491
S008,P0401,450
S008,P0402,128
S008,P0403,227
S008,P0404,110
S008,P0405,449
S008,P0406,392
S008,P0407,370
S008,P0408,159
S008,P0409,443
S008,P0410,294
S008,P0411,63
S008,P0412,143
S008,P0413,312
S008,P0414,318
S008,P0415,160
S008,P0416,121
S008,P0417,409
S008,P0418,223
S008,P0419,269
S008,P0420,207
S008,P0421,500
S008,P0422,54
S008,P0423,452
S008,P0424,181
S008,P0425,424
S008,P0426,351
S008,P0427,470
S008,P0428,216
S008,P0429,181
S008,P0430,217
S008,P0431,295
S008,P0432,299
S008,P0433,123
S008,P0434,174
S008,P0435,431
S008,P0436,109
S008,P0437,467
S008,P0438,486
S008,P0439,323
S008,P0440,489
S008,P0441,239
S008,P0442,419
S008,P0443,478
S008,P0444,55
S008,P0445,304
S008,P0446,323
S008,P0447,332
S008,P0448,441
S008,P0449,426
S008,P0450,487
S008,P0451,234
S008,P0452,196
S008,P0453,222
S008,P0454,150
S008,P0455,457
S008,P0456,174
S008,P0457,350
S008,P0458,187
S008,P0459,90
S008,P0460,487
S008,P0461,103
S008,P0462,181
S008,P0463,446
S008,P0464,436
S008,P0465,313
S008,P0466,108
S008,P0467,381
S008,P0468,79
S008,P0469,423
S008,P0470,306
S008,P0471,436
S008,P0472,138
S008,P0473,86
S008,P0474,62
S008,P0475,435
S008,P0476,63
S008,P0477,378
S008,P0478,122
S008,P0479,439
S008,P0480,121
S008,P0481,327
S008,P0482,329
S008,P0483,115
S008,P0484,83
S008,P0485,164
S008,P0486,353
S008,P0487,106
S008,P0488,222
S008,P0489,197
S008,P0490,163
S008,P0491,57
S008,P0492,167
S008,P0493,114
S008,P0494,380
S008,P0495,360
S008,P0496,226
S008,P0497,379
S008,P0498,118
S008,P0499,232
S008,P0500,479
S009,P0001,96
S009,P0002,211
S009,P0003,151
S009,P0004,488
S009,P0005,298
S009,P0006,312
S009,P0007,121
S009,P0008,74
S009,P0009,90
S009,P0010,71
S009,P0011,390
S009,P0012,410
S009,P0013,193
S009,P0014,86
S009,P0015,52
S009,P0016,363
S009,P0017,474
S009,P0018,66
S009,P0019,468
S009,P0020,174
S009,P0021,428
S009,P0022,51
S009,P0023,268
S009,P0024,351
S009,P0025,73
S009,P0026,265
S009,P0027,172
S009,P0028,119
S009,P0029,268
S009,P0030,110
S009,P0031,109
S009,P0032,398
S009,P0033,50
S009,P0034,209
S009,P0035,472
S009,P0036,59
S009,P0037,397
S009,P0038,80
S009,P0039,472
S009,P0040,130
S009,P0041,491
S009,P0042,417
S009,P0043,341
S009,P0044,451
S009,P0045,232
S009,P0046,209
S009,P0047,389
S009,P0048,362
S009,P0049,174
S009,P0050,217
S009,P0051,406
S009,P0052,214
S009,P0053,304
S009,P0054,299
S009,P0055,304
S009,P0056,423
S009,P0057,328
S009,P0058,139
S009,P0059,239
S009,P0060,325
S009,P0061,454
S009,P0062,329
S009,P0063,138
S009,P0064,492
S009,P0065,237
S009,P0066,123
S009,P0067,486
S009,P0068,252
S009,P0069,83
S009,P0070,293
S009,P0071,189
S009,P0072,296
S009,P0073,189
S009,P0074,146
S009,P0075,262
S009,P0076,255
S009,P0077,191
S009,P0078,186
S009,P0079,363
S009,P0080,398
S009,P0081,346
S009,P0082,86
S009,P0083,245
S009,P0084,450
S009,P0085,308
S009,P0086,486
S009,P0087,273
S009,P0088,466
S009,P0089,182
S009,P0090,243
S009,P0091,429
S009,P0092,168
S009,P0093,349
S009,P0094,334
S009,P0095,194
S009,P0096,300
S009,P0097,471
S009,P0098,420
S009,P0099,290
S009,P0100,250
S009,P0101,111
S009,P0102,395
S009,P0103,59
S009,P0104,272
S009,P0105,73
S009,P0106,181
S009,P0107,310
S009,P0108,404
S009,P0109,173
S009,P0110,246
S009,P0111,364
S009,P0112,452
S009,P0113,424
S009,P0114,326
S009,P0115,413
S009,P0116,456
S009,P0117,276
S009,P0118,396
S009,P0119,400
S009,P0120,60
S009,P0121,159
S009,P0122,228
S009,P0123,238
S009,P0124,466
S009,P0125,165
S009,P0126,267
S009,P0127,480
S009,P0128,107
S009,P0129,384
S009,P0130,107
S009,P0131,138
S009,P0132,461
S009,P0133,90
S009,P0134,200
S009,P0135,235
S009,P0136,394
S009,P0137,395
S009,P0138,257
S009,P0139,259
S009,P0140,286
S009,P0141,275
S009,P0142,433
S009,P0143,392
S009,P0144,380
S009,P0145,257
S009,P0146,73
S009,P0147,449
S009,P0148,72
S009,P0149,361
S009,P0150,178
S009,P0151,285
S009,P0152,291
S009,P0153,281
S009,P0154,148
S009,P0155,137
S009,P0156,496
S009,P0157,69
S009,P0158,305
S009,P0159,226
S009,P0160,267
S009,P0161,202
S009,P0162,189
S009,P0163,376
S009,P0164,406
S009,P0165,333
S009,P0166,387
S009,P0167,216
S009,P0168,402
S009,P0169,264
S009,P0170,499
S009,P0171,281
S009,P0172,442
S009,P0173,451
S009,P0174,358
S009,P0175,155
S009,P0176,210
S009,P0177,481
S009,P0178,407
S009,P0179,129
S009,P0180,282
S009,P0181,307
S009,P0182,281
S009,P0183,53
S009,P0184,169
S009,P0185,258
S009,P0186,265
S009,P0187,455
S009,P0188,242
S009,P0189,368
S009,P0190,461
S009,P0191,111
S009,P0192,484
S009,P0193,95
S009,P0194,356
S009,P0195,175
S009,P0196,467
S009,P0197,202
S009,P0198,421
S009,P0199,52
S009,P0200,263
S009,P0201,129
S009,P0202,368
S009,P0203,308
S009,P0204,275
S009,P0205,258
S009,P0206,498
S009,P0207,248
S009,P0208,89
S009,P0209,176
S009,P0210,80
S009,P0211,319
S009,P0212,258
S009,P0213,494
S009,P0214,100
S009,P0215,392
S009,P0216,126
S009,P0217,244
S009,P0218,261
S009,P0219,273
S009,P0220,388
S009,P0221,485
S009,P0222,449
S009,P0223,500
S009,P0224,478
S009,P0225,95
S009,P0226,145
S009,P0227,160
S009,P0228,475
S009,P0229,256
S009,P0230,245
S009,P0231,303
S009,P0232,440
S009,P0233,130
S009,P0234,293
S009,P0235,213
S009,P0236,340
S009,P0237,371
S009,P0238,141
S009,P0239,465
S009,P0240,275
S009,P0241,431
S009,P0242,357
S009,P0243,181
S009,P0244,189
S009,P0245,104
S009,P0246,202
S009,P0247,209
S009,P0248,474
S009,P0249,81
S009,P0250,159
S009,P0251,487
S009,P0252,337
S009,P0253,375
S009,P0254,434
S009,P0255,167
S009,P0256,222
S009,P0257,105
S009,P0258,396
S009,P0259,487
S009,P0260,103
S009,P0261,126
S009,P0262,479
S009,P0263,63
S009,P0264,244
S009,P0265,350
S009,P0266,126
S009,P0267,118
S009,P0268,364
S009,P0269,274
S009,P0270,144
S009,P0271,488
S009,P0272,459
S009,P0273,396
S009,P0274,396
S009,P0275,118
S009,P0276,249
S009,P0277,336
S009,P0278,337
S009,P0279,445
S009,P0280,352
S009,P0281,349
S009,P0282,325
S009,P0283,128
S009,P0284,473
S009,P0285,126
S009,P0286,247
S009,P0287,155
S009,P0288,71
S009,P0289,160
S009,P0290,341
S009,P0291,109
S009,P0292,345
S009,P0293,365
S009,P0294,307
S009,P0295,326
S009,P0296,158
S009,P0297,480
S009,P0298,252
S009,P0299,339
S009,P0300,443
S009,P0301,456
S009,P0302,497
S009,P0303,210
S009,P0304,486
S009,P0305,405
S009,P0306,390
S009,P0307,288
S009,P0308,412
S009,P0309,73
S009,P0310,203
S009,P0311,367
S009,P0312,235
S009,P0313,57
S009,P0314,181
S009,P0315,292
S009,P0316,460
S009,P0317,492
S009,P0318,93
S009,P0319,168
S009,P0320,91
S009,P0321,206
S009,P0322,343
S009,P0323,98
S009,P0324,299
S009,P0325,199
S009,P0326,256
S009,P0327,195
S009,P0328,272
S009,P0329,311
S009,P0330,152
S009,P0331,498
S009,P0332,324
S009,P0333,90
S009,P0334,499
S009,P0335,179
S009,P0336,161
S009,P0337,57
S009,P0338,476
S009,P0339,163
S009,P0340,339
S009,P0341,125
S009,P0342,352
S009,P0343,83
S009,P0344,460
S009,P0345,239
S009,P0346,126
S009,P0347,449
S009,P0348,159
S009,P0349,116
S009,P0350,244
S009,P0351,232
S009,P0352,406
S009,P0353,443
S009,P0354,77
S009,P0355,360
S009,P0356,465
S009,P0357,178
S009,P0358,199
S009,P0359,411
S009,P0360,235
S009,P0361,87
S009,P0362,69
S009,P0363,180
S009,P0364,304
S009,P0365,191
S009,P0366,345
S009,P0367,274
S009,P0368,292
S009,P0369,354
S009,P0370,339
S009,P0371,294
S009,P0372,146
S009,P0373,59
S009,P0374,163
S009,P0375,430
S009,P0376,294
S009,P0377,139
S009,P0378,181
S009,P0379,240
S009,P0380,461
S009,P0381,198
S009,P0382,254
S009,P0383,345
S009,P0384,210
S009,P0385,312
S009,P0386,204
S009,P0387,157
S009,P0388,110
S009,P0389,406
S009,P0390,457
S009,P0391,204
S009,P0392,88
S009,P0393,481
S009,P0394,161
S009,P0395,67
S009,P0396,420
S009,P0397,310
S009,P0398,244
S009,P0399,305
S009,P0400,276
S009,P0401,349
S009,P0402,403
S009,P0403,291
S009,P0404,429
S009,P0405,240
S009,P0406,121
S009,P0407,92
S009,P0408,432
S009,P0409,62
S009,P0410,239
S009,P0411,486
S009,P0412,325
S009,P0413,207
S009,P0414,147
S009,P0415,423
S009,P0416,409
S009,P0417,121
S009,P0418,423
S009,P0419,244
S009,P0420,483
S009,P0421,60
S009,P0422,391
S009,P0423,186
S009,P0424,140
S009,P0425,206
S009,P0426,303
S009,P0427,307
S009,P0428,75
S009,P0429,464
S009,P0430,247
S009,P0431,196
S009,P0432,280
S009,P0433,89
S009,P0434,198
S009,P0435,477
S009,P0436,191
S009,P0437,450
S009,P0438,194
S009,P0439,145
S009,P0440,302
S009,P0441,456
S009,P0442,464
S009,P0443,53
S009,P0444,176
S009,P0445,89
S009,P0446,284
S009,P0447,252
S009,P0448,372
S009,P0449,287
S009,P0450,202
S009,P0451,487
S009,P0452,115
S009,P0453,326
S009,P0454,285
S009,P0455,390
S009,P0456,80
S009,P0457,72
S009,P0458,224
S009,P0459,133
S009,P0460,227
S009,P0461,163
S009,P0462,430
S009,P0463,471
S009,P0464,466
S009,P0465,323
S009,P0466,355
S009,P0467,430
S009,P0468,91
S009,P0469,342
S009,P0470,365
S009,P0471,129
S009,P0472,447
S009,P0473,446
S009,P0474,453
S009,P0475,89
S009,P0476,463
S009,P0477,363
S009,P0478,473
S009,P0479,344
S009,P0480,72
S009,P0481,334
S009,P0482,139
S009,P0483,81
S009,P0484,243
S009,P0485,116
S009,P0486,185
S009,P0487,71
S009,P0488,88
S009,P0489,412
S009,P0490,208
S009,P0491,240
S009,P0492,374
S009,P0493,105
S009,P0494,209
S009,P0495,212
S009,P0496,377
S009,P0497,384
S009,P0498,372
S009,P0499,192
S009,P0500,368
S010,P0001,261
S010,P0002,418
S010,P0003,53
S010,P0004,91
S010,P0005,229
S010,P0006,479
S010,P0007,76
S010,P0008,269
S010,P0009,325
S010,P0010,359
S010,P0011,453
S010,P0012,256
S010,P0013,185
S010,P0014,360
S010,P0015,452
S010,P0016,356
S010,P0017,216
S010,P0018,492
S010,P0019,419
S010,P0020,70
S010,P0021,104
S010,P0022,422
S010,P0023,245
S010,P0024,312
S010,P0025,199
S010,P0026,60
S010,P0027,462
S010,P0028,494
S010,P0029,373
S010,P0030,246
S010,P0031,227
S010,P0032,199
S010,P0033,415
S010,P0034,330
S010,P0035,486
S010,P0036,175
S010,P0037,303
S010,P0038,129
S010,P0039,79
S010,P0040,422
S010,P0041,89
S010,P0042,170
S010,P0043,416
S010,P0044,222
S010,P0045,239
S010,P0046,85
S010,P0047,340
S010,P0048,134
S010,P0049,406
S010,P0050,153
S010,P0051,208
S010,P0052,189
S010,P0053,176
S010,P0054,487
S010,P0055,492
S010,P0056,193
S010,P0057,63
S010,P0058,56
S010,P0059,157
S010,P0060,457
S010,P0061,356
S010,P0062,406
S010,P0063,246
S010,P0064,375
S010,P0065,146
S010,P0066,161
S010,P0067,379
S010,P0068,138
S010,P0069,134
S010,P0070,347
S010,P0071,247
S010,P0072,373
S010,P0073,86
S010,P0074,385
S010,P0075,416
S010,P0076,337
S010,P0077,349
S010,P0078,361
S010,P0079,101
S010,P0080,219
S010,P0081,192
S010,P0082,460
S010,P0083,486
S010,P0084,201
S010,P0085,250
S010,P0086,294
S010,P0087,459
S010,P0088,156
S010,P0089,201
S010,P0090,361
S010,P0091,498
S010,P0092,276
S010,P0093,310
S010,P0094,383
S010,P0095,432
S010,P0096,67
S010,P0097,180
S010,P0098,256
S010,P0099,240
S010,P0100,385
S010,P0101,443
S010,P0102,461
S010,P0103,272
S010,P0104,289
S010,P0105,87
S010,P0106,212
S010,P0107,129
S010,P0108,337
S010,P0109,247
S010,P0110,376
S010,P0111,487
S010,P0112,99
S010,P0113,96
S010,P0114,439
S010,P0115,118
S010,P0116,95
S010,P0117,249
S010,P0118,416
S010,P0119,337
S010,P0120,287
S010,P0121,128
S010,P0122,302
S010,P0123,257
S010,P0124,381
S010,P0125,184
S010,P0126,156
S010,P0127,71
S010,P0128,364
S010,P0129,119
S010,P0130,102
S010,P0131,171
S010,P0132,98
S010,P0133,288
S010,P0134,467
S010,P0135,411
S010,P0136,431
S010,P0137,358
S010,P0138,342
S010,P0139,224
S010,P0140,353
S010,P0141,263
S010,P0142,230
S010,P0143,136
S010,P0144,112
S010,P0145,460
S010,P0146,234
S010,P0147,409
S010,P0148,369
S010,P0149,347
S010,P0150,312
S010,P0151,444
S010,P0152,250
S010,P0153,183
S010,P0154,109
S010,P0155,243
S010,P0156,444
S010,P0157,328
S010,P0158,240
